salePrice
1095000.0
1515000.0
805000.0
1727000.0
1090000.0
520000.0
485000.0
1241000.0
1105000.0
1800000.0
900000.0
1250000.0
1614000.0
850000.0
615000.0
415000.0
825000.0
1440000.0
1144000.0
1052000.0
1177000.0
499500.0
580000.0
861000.0
925000.0
1332000.0
0.0
880000.0
910000.0
865000.0
750000.0
750000.0
865000.0
938000.0
1240000.0
550000.0
1115000.0
650000.0
1329000.0
917000.0
857000.0
925000.0
655000.0
550000.0
1510000.0
898000.0
1250000.0
656000.0
345000.0
736000.0
290000.0
715000.0
626888.0
1280000.0
700000.0
785000.0
640000.0
640000.0
1200000.0
1055000.0
1261000.0
1921000.0
1026000.0
1026000.0
437500.0
842000.0
2370000.0
1360000.0
1207500.0
0.0
880000.0
883000.0
1048000.0
1048000.0
480000.0
540000.0
540000.0
1370000.0
1093000.0
1365000.0
2154000.0
1221000.0
855000.0
1205000.0
1650000.0
405000.0
1100000.0
770000.0
770000.0
1177000.0
1600888.0
990000.0
1700000.0
1080000.0
626500.0
600000.0
640000.0
845000.0
832000.0
1376000.0
1441000.0
1500000.0
275000.0
880000.0
880000.0
1395000.0
1240000.0
988000.0
898000.0
1050000.0
1025000.0
995000.0
0.0
728000.0
1088000.0
1185000.0
1600000.0
980000.0
298000.0
1187500.0
1150000.0
1090000.0
0.0
835000.0
810000.0
1390000.0
1347500.0
560000.0
940000.0
1201000.0
1260000.0
1255000.0
1230000.0
1151000.0
460000.0
610000.0
850000.0
1017500.0
0.0
88173.0
1680000.0
965000.0
1370000.0
920000.0
945000.0
1100000.0
1785000.0
255000.0
525000.0
1250000.0
660000.0
1780000.0
2088888.0
889500.0
0.0
1240000.0
1160000.0
1190000.0
865000.0
2220000.0
1234000.0
1282000.0
1250000.0
1270000.0
777000.0
0.0
0.0
750000.0
1070000.0
0.0
755000.0
1300000.0
1930000.0
896000.0
825500.0
1300000.0
360000.0
920000.0
905000.0
1088000.0
1210000.0
1366000.0
722000.0
0.0
1120000.0
850000.0
875000.0
1230000.0
0.0
1010000.0
930000.0
1560000.0
1360000.0
885000.0
885000.0
275000.0
930000.0
897000.0
1180000.0
856000.0
856000.0
805000.0
1441000.0
0.0
980000.0
738000.0
1100000.0
825000.0
1012000.0
0.0
0.0
0.0
730000.0
790000.0
0.0
731000.0
731000.0
730000.0
585000.0
790000.0
420000.0
737000.0
1457000.0
1050000.0
0.0
2460000.0
1182000.0
1025000.0
575000.0
0.0
330000.0
330000.0
758000.0
920000.0
920000.0
920000.0
920000.0
920000.0
920000.0
920000.0
850000.0
1120000.0
820000.0
915000.0
358000.0
1154000.0
1450000.0
1408000.0
945000.0
476000.0
476000.0
1953000.0
875000.0
1425000.0
0.0
960000.0
900000.0
1130000.0
885000.0
467000.0
467000.0
650500.0
0.0
290000.0
735000.0
510000.0
510000.0
850000.0
0.0
861000.0
800000.0
648000.0
620000.0
708000.0
708000.0
1137000.0
0.0
880000.0
1285000.0
770000.0
628000.0
628000.0
275000.0
575000.0
691000.0
385000.0
1970000.0
1200000.0
1050000.0
1110000.0
1310000.0
861000.0
625000.0
625000.0
1725000.0
700000.0
990000.0
700000.0
990000.0
1365000.0
2113000.0
1310000.0
637500.0
637500.0
1550000.0
267000.0
559000.0
0.0
688000.0
688000.0
0.0
755000.0
825000.0
1408000.0
1050000.0
1000000.0
1080000.0
1655000.0
1200000.0
790000.0
987000.0
987000.0
1365000.0
1365000.0
790000.0
1870000.0
1060000.0
1135000.0
1505500.0
295000.0
585000.0
1157000.0
1180000.0
1033500.0
1033500.0
937000.0
880000.0
1180000.0
0.0
750000.0
860000.0
0.0
1202000.0
1427000.0
1181000.0
1400000.0
820800.0
820800.0
891000.0
485000.0
1470000.0
825000.0
1100000.0
1350000.0
1120000.0
325000.0
830000.0
762000.0
920000.0
900000.0
749990.0
1235000.0
1090000.0
0.0
1250000.0
495000.0
1150000.0
976000.0
680000.0
680000.0
436500.0
985000.0
905000.0
1200000.0
1690000.0
1077000.0
950000.0
250000.0
1245000.0
1135000.0
1000000.0
910000.0
0.0
982500.0
0.0
368000.0
368000.0
1333000.0
830000.0
1100000.0
1255000.0
1364500.0
875000.0
0.0
1265000.0
1200000.0
1200000.0
1165314.0
1159511.0
1123487.0
478000.0
1120000.0
770000.0
1072000.0
1780000.0
1308000.0
900000.0
275000.0
1235000.0
591000.0
955000.0
0.0
0.0
1085000.0
830000.0
0.0
2915000.0
943000.0
1025000.0
1025000.0
360000.0
2065000.0
888000.0
1200000.0
550000.0
550000.0
380000.0
380000.0
750000.0
750000.0
10450000.0
1020000.0
855000.0
855000.0
1048000.0
1150000.0
950000.0
280000.0
770000.0
1095000.0
1056500.0
1418888.0
500000.0
1300000.0
0.0
920000.0
840000.0
485000.0
1303000.0
600000.0
2050000.0
325000.0
325000.0
850000.0
495000.0
501000.0
0.0
0.0
2000000.0
0.0
1050000.0
982000.0
1160000.0
1192000.0
825000.0
825000.0
986000.0
950000.0
0.0
1560000.0
905000.0
170000.0
1000000.0
0.0
0.0
740000.0
410000.0
300000.0
1300000.0
1087000.0
712999.0
712999.0
825000.0
775000.0
510000.0
722000.0
610000.0
1241000.0
0.0
1750480.0
789000.0
1596000.0
930000.0
662000.0
1450500.0
0.0
955000.0
1888000.0
1450000.0
1096000.0
1925000.0
610000.0
1060000.0
0.0
825264.0
890000.0
1780000.0
1290000.0
950000.0
1095000.0
1550000.0
1532000.0
1040000.0
520000.0
911500.0
1705000.0
620000.0
620000.0
820000.0
820000.0
1500100.0
1060000.0
0.0
870000.0
650000.0
578000.0
0.0
0.0
955000.0
915000.0
0.0
925000.0
1875000.0
2050000.0
2050000.0
0.0
0.0
0.0
0.0
1000000.0
0.0
795000.0
916200.0
1293750.0
1425000.0
1480000.0
1100000.0
1045000.0
983500.0
1120000.0
2000000.0
1160000.0
1056000.0
700000.0
1150000.0
1050000.0
1080000.0
986000.0
1571000.0
908000.0
1950000.0
1520000.0
1600000.0
1225000.0
1075000.0
0.0
671000.0
671000.0
1340000.0
890000.0
1145000.0
283000.0
1275000.0
935500.0
1130000.0
1386000.0
981000.0
0.0
1120000.0
1115000.0
1026000.0
0.0
942000.0
810000.0
1228000.0
934000.0
865000.0
1355000.0
1072500.0
1201000.0
863000.0
955888.0
0.0
740000.0
0.0
997000.0
0.0
1120000.0
635000.0
0.0
470000.0
470000.0
915000.0
1350000.0
2410000.0
886000.0
847000.0
973500.0
788000.0
0.0
0.0
945000.0
1500000.0
1060000.0
609999.0
609999.0
508000.0
530000.0
1705000.0
2000000.0
1100000.0
1147500.0
960000.0
960000.0
960000.0
980000.0
392000.0
392000.0
0.0
830000.0
590000.0
975000.0
1515000.0
1110000.0
360000.0
1650000.0
1177000.0
1080000.0
0.0
950000.0
935000.0
821800.0
821800.0
690000.0
1300000.0
888000.0
1555000.0
1055000.0
927000.0
1383000.0
748000.0
1250000.0
602500.0
602500.0
549000.0
715000.0
998000.0
825000.0
1613000.0
1780000.0
800000.0
800000.0
565000.0
635000.0
635000.0
820000.0
2250000.0
1230000.0
1560000.0
2056000.0
1090000.0
1360000.0
775000.0
537325.0
0.0
1285000.0
1197000.0
1038000.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
550000.0
956000.0
956000.0
880000.0
620000.0
620000.0
1080000.0
770000.0
1020000.0
732500.0
732500.0
690000.0
690000.0
0.0
723000.0
0.0
0.0
655000.0
4400000.0
1000000.0
2600000.0
421000.0
0.0
500000.0
500000.0
1070000.0
0.0
380000.0
1180000.0
1570000.0
869000.0
1100000.0
980000.0
766000.0
990000.0
1100000.0
580000.0
580000.0
0.0
1020000.0
2100000.0
0.0
840000.0
840000.0
1400000.0
1400000.0
1094500.0
990000.0
738000.0
1220999.0
723000.0
940000.0
820000.0
670000.0
670000.0
1210000.0
1500000.0
310000.0
1100000.0
0.0
741500.0
741500.0
1446000.0
806000.0
833000.0
1630000.0
1375000.0
1100000.0
1675000.0
346500.0
740000.0
1105000.0
1550000.0
1452000.0
950000.0
910000.0
0.0
1220000.0
1220000.0
1195000.0
1168500.0
937600.0
1470000.0
1037000.0
430000.0
430000.0
1035000.0
770000.0
605000.0
0.0
1200400.0
1655000.0
1260000.0
1100000.0
1105000.0
295000.0
1022000.0
0.0
1350000.0
920000.0
305000.0
1030000.0
720000.0
643200.0
1160000.0
1230000.0
694000.0
694000.0
1238000.0
700000.0
1335000.0
665000.0
1070000.0
1080000.0
325000.0
915000.0
1502500.0
680000.0
680000.0
1390000.0
0.0
0.0
1021000.0
1240000.0
310000.0
1040000.0
0.0
292500.0
850000.0
1100000.0
710000.0
1183500.0
1715000.0
1335000.0
1075000.0
1019000.0
1145000.0
745000.0
1010000.0
280000.0
1100000.0
1025000.0
1230000.0
2065000.0
1275500.0
811000.0
0.0
670000.0
670000.0
0.0
1390000.0
1060000.0
640000.0
0.0
1006000.0
1135000.0
940000.0
385000.0
1180000.0
1105000.0
1452500.0
1170000.0
1510000.0
0.0
1080000.0
455000.0
455000.0
1372000.0
295000.0
555000.0
555000.0
315000.0
1207500.0
1040000.0
1280000.0
1127500.0
0.0
1320000.0
0.0
1100000.0
0.0
703000.0
703000.0
1451500.0
980000.0
1280000.0
1285000.0
900000.0
3200000.0
970000.0
2882000.0
715000.0
0.0
920000.0
710000.0
1220000.0
1219000.0
0.0
0.0
1100000.0
821500.0
1193500.0
800000.0
1480000.0
431000.0
431000.0
1150000.0
2470000.0
1150000.0
0.0
1005000.0
2030000.0
467500.0
1200000.0
1120000.0
1150000.0
1430000.0
805000.0
1297000.0
1680000.0
911000.0
911000.0
1200000.0
1900000.0
420000.0
2085000.0
0.0
0.0
1250000.0
715000.0
695000.0
1620000.0
1502000.0
0.0
1026000.0
900000.0
1175000.0
0.0
1742000.0
0.0
1220000.0
1266666.0
